ID, Vel TCP, Pres, Theta_1, Theta_2, Theta_3, Theta_4, Theta_5, Theta_6
0, 169.7902095912052, 11.611578106670763, 31.918867230921332, 65.33940311196464, 46.38716118552361, 38.61095525168229, 18.898193369227634, 70.8132679629014
1, 159.017105314924, 29.8316315356491, 19.307541454930497, 16.094988211053348, -0.6863308646601496, 62.21339447114006, 50.979187633841704, 37.98670789467534
2, 85.1425035939102, 15.167282535310655, 37.96673499838408, 90.83463103825602, -55.93537932304332, 88.64723292805569, 79.86216032787603, 73.5951373322753
3, 172.12445093762236, 12.302836753519596, 0.8572735916800001, 88.62812897815347, 17.264553884650596, 16.45160285445059, 8.137886881040181, 22.24773043419576
4, 132.9592247031248, 25.964444347343434, 40.23842768980225, 54.83777670003023, -76.60556506097313, 42.77684727478327, 101.78308644393623, 18.530807714025844
5, 53.396534505162634, 29.53144222217115, 9.307901570835297, 100.38983670172875, 26.189605764309317, 31.80404141754207, 51.238907275878724, 50.14975663403181
6, 143.23875113022743, 15.390750689434025, 84.18207643412384, 109.22332178617349, -4.557091826629261, 60.8178234492369, 79.36469203819176, 85.4178666079267
7, 118.44518895974089, 24.75680577576422, 88.97870007726755, 8.73853715823741, -46.571883431113136, 34.38322402057921, 69.7836912425006, 0.17658487572356663
8, 42.186577370753575, 17.97085587194167, 5.5810728984506275, 102.23147480736861, -59.9504908404053, 83.31991952512038, 27.14395952331848, 29.38717982714383
9, 115.31706562765254, 22.549909403825538, 81.79808252064134, 18.890113552118162, -52.78377055729877, 3.5316689261633716, 55.797103098467446, 34.40155964656378
10, 174.7946733916391, 15.356721227111006, 80.42054784306993, 92.09421770609273, -40.13460081852983, 31.175533466316438, 26.686140882622244, 53.51050730633745
11, 66.77184907869952, 16.69213756509512, 16.196057004834042, 87.5315402292572, -39.35288529728369, 89.4626878893179, 36.907319819198214, 54.97033984016174
12, 179.2306732864192, 23.012170960370874, 41.98712631965759, 91.06406064125126, -66.12024375759812, 81.75522585566681, 66.54634718588198, 20.00570621596334
13, 85.18122959105848, 29.12557186647223, 21.625759532526985, 59.18285714482276, 39.13527930458952, 77.97527967361047, 35.618801395651715, 46.19494961815196
14, 160.2282862561324, 15.481685843049595, 69.36736480596736, 35.24876877917578, -79.71401178599976, 16.340962712190937, 4.7207051061331065, 70.6491256249445
15, 84.09413966379975, 20.292988337116753, 0.4724144858803225, 81.56061933088783, -56.33640426790051, 31.85733966226759, 65.22118079779047, 83.41944194048958
16, 137.9783023114186, 23.85573495518937, 4.205100417124945, 42.37890752797544, -2.3420214850449383, 17.19952643493143, 57.475142928068394, 18.90773220996564
17, 119.82681112985844, 13.052789474554281, 66.0016724145804, 94.36182143086027, 33.52629754614284, 78.67315630396658, 32.66748513656896, 39.77326928714101
18, 106.67057176643742, 17.297144852040912, 45.14914443086095, 57.35106015906315, -6.862997076871907, 73.04155662705696, 64.49554108317214, 53.9865543788253
19, 184.6428878041144, 20.648556943883495, 46.48487523222991, 48.89614878340462, 13.570571337275792, 15.001649285797061, 18.5529933815198, 78.19783606737538
20, 73.6709503117207, 19.187286514260858, 83.07968678750974, -0.31432374731069856, -40.39713453435786, 3.380288881796485, 30.060198549671313, 2.997473821195289
21, 16.91911585681082, 10.684697360775298, 14.987466712355154, 62.73018062161801, -87.99995304961914, 22.538438660656993, 60.646731872862205, 43.35339385832363
22, 15.735229327502626, 18.898135466739664, 46.73519036493969, 18.813685809029494, 0.5475640125184498, 55.2475203779414, 66.24661733620958, 30.104248705576268
23, 126.59090765822899, 16.29616231195203, 3.6803748534358394, 73.9125150736385, -66.29762984261676, 3.487375733227384, 107.04943230177699, 43.31361234282946
24, 177.56523283621473, 17.768278537975622, 29.45597950610999, 18.1142852483228, -18.013870441620934, 26.847236165241945, 74.25851906167169, 72.41310597316796
25, 126.03883263497173, 16.316707630657824, 73.77332644614631, 75.04352551379601, -45.10689970762478, 23.64962910133436, 46.76746517443988, 18.73174407910383
26, 157.72077650092893, 18.062815188772795, 15.931230088785206, 69.794096157467, 10.415842647341222, 84.859950828823, 29.826310324332628, 5.1682153428037525
27, 82.30504433373315, 17.080902709060226, 50.826002774345106, 34.35525530160301, -47.528973947195034, 18.449198658725773, 100.06381005816839, 1.9499574258811847
28, 114.62554753174084, 24.870240413311002, 32.36989836822106, 27.999766107798884, -52.81147644713546, 20.422167800772023, 105.98046455369838, 39.27298749608973
29, 109.17198108860154, 21.77759996184335, 49.073082574682985, 4.2553993047371605, -3.5202966577898422, 41.45874290950054, 66.89861583260854, 47.761290298847356
30, 111.08906856014463, 20.85806730414491, 86.83563621323778, 9.491785869412833, -39.06928652517365, 43.223432437104165, 98.91054219980981, 48.5653337712525
31, 157.7257827578728, 19.645841947282364, 82.5742130349497, 106.19989366422311, -33.793648784171765, 36.990993724073405, 109.97689705739833, 57.35291360689791
32, 88.28701237604103, 28.527846166347103, 45.583015612288655, 80.5173441152236, -29.66812536838286, 7.248237974508171, 69.03586155435882, 46.42506804430602
33, 145.2392722345697, 26.28968624844328, 27.935359656744332, 21.07643881309358, -75.55418727776542, 82.0673123177554, 87.24234714298905, 41.886029551408186
34, 103.49184075078216, 20.07954310627634, 70.64019756003451, 70.15707490500755, -47.57875447706448, 56.403117997374345, 34.72726753609692, 55.24714457010736
35, 69.63507707780002, 23.742671022476536, 61.0042899151152, 86.32847497894696, -47.135889961699554, 38.4194918142904, 49.83567882817214, 31.286854844484598
36, 185.95985991050716, 23.459024898040205, 73.02774344873696, 12.186852809619793, -55.655760925891286, 49.19341644559456, 68.75028579083192, 62.60533056890832
37, 51.02309532719846, 15.706952272908108, 66.63808413744974, 60.42795084979131, -28.96876452890201, 1.3258087707915056, 88.535590501144, 43.41230381645328
38, 139.0498095163234, 23.468214831725007, 42.21397169791244, 94.66876351274949, -52.893542160808614, 33.939120913398426, 44.68679454367019, 9.83893825838303
39, 68.36816807792503, 24.188877301676033, 66.56872944234695, 23.680099164398875, -68.09472391538117, 58.30678880193509, 5.78841542062187, 70.47184315762489
40, 74.74188859680082, 10.359336247320334, 72.44288899347315, 105.12806835692469, -4.836219006469776, 27.48215067913879, 11.066895326864472, 9.07864848972329
41, 130.6503178873662, 27.89291391054806, 59.684353559333715, 104.09742474123233, -43.91985278792274, 23.457197676632322, 69.71499657951179, 67.36781680932147
42, 161.99565278758453, 17.60408825627967, 37.935529263088895, 97.89219151028422, 48.698723885796085, 16.89269297326102, 36.95525397917812, 19.656797599703246
43, 179.59738540191682, 23.310629062309165, 3.0716378516541303, 63.0955966783512, 22.648850441029296, 70.8280857394435, 100.3965201524008, 26.339284795128066
44, 152.57910690501393, 16.486931777289882, 78.23842301489502, 59.012112289429695, -25.020045398348174, 36.43168388788092, 73.74583327711434, 70.68404747958276
45, 173.70123996484858, 15.66133508728786, 72.230716023353, 29.114969695858427, 45.41000555135136, 78.38989688983047, 41.09408396503338, 23.249645261812102
46, 102.06141627968859, 15.742773509561172, 85.20253198209517, 89.12094527525836, -38.960768845953254, 67.79750822886824, 1.35507008612716, 8.11868058191332
47, 157.89212587409762, 28.569039385278458, 46.62210571022768, -4.373701751564602, 28.594664505448804, 2.422132312001155, 18.304598219883097, 21.674141832916423
48, 150.16227245226912, 16.291455863374324, 20.79466547347666, 33.76009578278105, -21.267806063168848, 2.0783573469327687, 39.32296660835912, 78.44861646451069
49, 189.56552110997677, 28.43406294728886, 23.15558641754223, -3.0443148586967954, -76.2739658279392, 68.40260342087029, 8.1332286906959, 10.212917549372175
50, 124.57765985433971, 24.239689739562937, 52.00808905046591, 89.07570075660846, -71.65736988296388, 81.21895224987647, 87.12442033655371, 26.95639107882076
51, 38.72612779230157, 21.57756711713745, 34.5359049672094, 2.9844387900817786, 47.08806614282497, 14.87392205193506, 31.999698169843274, 84.81054975136536
52, 78.74416139552059, 10.965064544372943, 11.1985097081962, 74.65083865130778, -0.09206362210348118, 77.19910048370923, 39.32820741541077, 42.75324881952674
53, 173.56988507054805, 10.912753147894973, 57.569139050450254, 22.67522573321802, -52.04411038084321, 10.344240531068465, 100.0023008492268, 9.29692266766476
54, 51.10013467201965, 14.670233388121744, 32.184697968935566, 1.4012179954789268, -2.5356968881866213, 3.3819740779399456, 79.55772883900552, 82.37242554770184
55, 182.73615579909372, 10.25799579825758, 16.649055945995766, 44.508742920933294, -28.162512239504593, 42.74922191891982, 19.582539108593746, 23.844551685862854
56, 42.94720650646248, 14.906917900942672, 58.62540825142508, 11.001140187018457, -70.99781576082614, 10.626790202557297, 89.2057915284507, 65.79301944234987
57, 146.96098436471044, 15.672533858083453, 41.67269038944279, 76.88152264232369, -32.58571718024422, 35.592306897630806, 93.32842517185101, 28.438378703943915
58, 154.28913030978578, 20.50341075526805, 23.3957595161789, 81.47327678468507, -46.24125274637527, 51.57309217628211, 94.95997474108479, 46.82747886182087
59, 137.32137853173026, 24.168862010830267, 27.094184591173928, 1.9609989736800981, -46.6338075576134, 12.032103066699452, 99.70692620249936, 26.278755528907276
60, 172.34641172630896, 11.728439054952677, 2.1458499008471033, -0.1371195860687351, -18.619067456762195, 47.39164608860645, 58.081160688326236, 27.750996894644015
61, 32.05725113518291, 26.588674969717864, 16.379578656769997, 51.27949306728065, -13.328738412782528, 29.040582695283263, 18.989523348912858, 32.65579526914195
62, 152.50438389808178, 21.26671056606831, 39.334290755597436, 76.01177724644366, -81.49285252179706, 76.59686378336755, 47.13706740709829, 28.15065612432655
63, 84.6881944994464, 28.72358825682905, 0.1822974879170236, 82.69491472161535, -78.22573195012347, 21.627620546953043, 51.44701208888719, 62.09486762746854
64, 59.938504135662015, 23.920126488574535, 21.059110795574455, 35.46168033322315, -64.55844306293895, 76.49933785426971, 97.29634375519994, 40.11357562271886
65, 95.76853707623393, 11.154413192851278, 79.01834769554485, 19.631504548883377, 39.19493358505907, 36.623371492954554, 80.3061343588361, 36.90094015715074
66, 64.69118954196784, 16.003790077326258, 5.2188287949986325, 66.6476655532883, 7.174294958882998, 74.8339206266357, 79.89526113070447, 34.17950715734962
67, 189.801934577514, 26.347982999848746, 35.182696801677935, 2.875911461252713, 25.696625616109582, 33.56531279626882, 28.035620385088244, 4.41336513699953
68, 172.66723175317176, 27.565455095065023, 2.6825999578040416, 82.95967641508142, -86.13066062784611, 49.47391381153204, 26.970995054766444, 51.52597062521417
69, 128.51500287744352, 23.955975182865927, 63.333455835023265, 58.80506349921708, -21.892080071105042, 83.07464929842443, 61.0434759209915, 79.0326707776838
70, 100.00036184467181, 15.879359887758945, 44.67967230794678, 71.78434889951096, -21.468785311396132, 27.77300713651566, 35.40732700306063, 88.5092194447486
71, 65.28572551664328, 24.729558694985798, 77.54331352006417, 76.21771772538374, -58.98540854391065, 8.824574977362145, 70.99743902410287, 52.27711974428947
72, 106.53841434690982, 16.52325715103311, 26.0366656504754, 91.88072875809557, -80.93144446193784, 32.25585253217641, 27.5497445490815, 57.23272582214108
73, 122.9003017980961, 18.12839691389174, 78.62390181142547, 78.90562880577482, -3.4112751101081784, 57.64479338446558, 69.46264679889174, 51.38628546478976
74, 159.2139548058979, 11.544532427998407, 15.542802380654829, 1.8798661159475216, -40.337036748241715, 34.45430443373546, 55.46223866163879, 60.02656338538006
75, 68.76262366867184, 27.409198091949534, 58.33800037135458, 16.339890015800012, -78.2085723583432, 83.0578037434677, 42.102787215798365, 82.6550395316235
76, 168.700444111308, 24.33858698989359, 70.49182793856245, 7.079648582219952, -58.00701407736907, 26.871927260872205, 74.47839788286547, 75.4576868236659
77, 42.256564033426685, 25.115047093891782, 5.445942197080327, 2.29921515800582, -4.408822936083553, 65.09421624233154, 5.634305224026263, 22.39394013054625
78, 151.20075910523394, 22.46852178095394, 55.70678854238811, 12.46624896982855, -7.158375667959831, 41.55688393209346, 15.975246805435553, 13.00153657643983
79, 199.62111016720758, 23.980257612293897, 6.699180432485644, 84.07232266420361, 26.471437547013693, 80.53579589574528, 39.29533486666986, 65.1017228001041
80, 142.96551532188298, 26.100667151108073, 7.772341397512527, 10.868853164775448, 8.959701315915837, 34.39735382215161, 34.786057148534326, 53.27889146761481
81, 154.20695883292444, 21.216746326444586, 46.67670458041789, -2.9367967383075904, 32.50206664945929, 24.80392790136097, 14.749003167606315, 55.47841102828645
82, 184.08896554109845, 12.492126774783, 34.84159082759544, 9.557068423369374, -14.399421962188143, 70.48573835688397, 74.35381387441365, 18.245482347433242
83, 149.81637011160188, 18.51818638965438, 23.98549475636031, 87.3124094581851, -48.805730306361475, 50.345009164468756, 37.86997248246604, 47.31877508906397
84, 70.2838465038133, 16.235142811799598, 5.7109513276221655, 78.13917443804516, -34.19339214683926, 86.90061314832143, 77.45902176479349, 56.84655199029968
85, 11.136256085243192, 14.974879944069684, 72.58201059641642, 109.37216721149592, -61.63035172761036, 31.712166180871723, 78.9180326177788, 51.249317910986804
86, 193.160724564965, 11.107085673715439, 25.30024785846199, 77.91115782622066, -32.71506068059715, 79.51619278876498, 98.08801110785136, 86.44891168245826
87, 46.095429178225125, 28.712036002972088, 3.374459712238398, -11.894704131446876, -61.8104903585719, 74.61068226093717, 21.928601805311196, 74.59722233045268
88, 158.09949149120106, 16.480608286837374, 76.41143426371669, 6.3325827682775575, -56.41414015223437, 42.48990084146714, 69.17372595964797, 85.10084436762855
89, 132.65327306895173, 18.986335301671776, 27.40534696161975, 96.35989128499808, -45.29226350703629, 45.416922229764616, 7.7414123881289765, 83.03119800786759
90, 161.38754206715464, 17.109905256991176, 5.039277942896696, 28.03802176517261, -83.8556376752331, 83.26220978687836, 108.38088871214754, 57.220287230996675
91, 194.09489802828594, 21.356518307624835, 12.518163742349335, 84.3854393126394, 10.73007432257468, 12.466671003338755, 0.10140121550938908, 22.560508771319473
92, 103.53683872928237, 11.138796920946065, 33.08841792368385, 51.48701356346218, -41.138032148989545, 61.3564378107126, 71.39223792548154, 10.36830194286457
93, 107.4676884306487, 26.88385687907246, 83.42518727559253, 75.06763553929453, -35.53498456583978, 39.224164785476304, 61.161502864719, 51.439783245980294
94, 113.1693247810339, 25.43037999754312, 39.00287454805459, 69.47619797418729, -73.53325620212271, 75.37386700255333, 57.84204092505103, 68.16920252478143
95, 142.58752699038678, 16.95258280950604, 66.00670742587882, 25.65142340126812, 0.3671609794624544, 59.72908541189525, 17.403456185442263, 6.215481282274922
96, 68.35138040233701, 10.380111383034658, 53.24074349712594, 76.37896278589254, -74.62928702012701, 89.10148388297272, 84.25740700579135, 77.82691629135489
97, 96.70112580341848, 15.034326416545662, 89.98681460610152, 38.536333364219125, 15.397546288195912, 28.5525690880657, 43.757177643467074, 89.23972063948523
98, 52.01088002213535, 12.244514922541494, 19.744717404485723, 104.65050611990185, -36.715401920513045, 79.92696065728201, 63.18042429239968, 25.870934605099954
99, 111.78167569184423, 29.51141742098514, 47.753473272098155, 108.23606691362978, -7.135301580237594, 1.668300440089543, 54.13872230923071, 36.12936432870452
100, 10.187025334985192, 14.888982600672904, 76.2875050909368, 83.03151999086535, -24.4692201298478, 7.929677187725192, 19.909626656195, 57.44380382374323
101, 112.76591193696012, 23.619589492797154, 70.7037370864355, 16.65720832433948, 16.6978449704, 22.476654966380785, 79.54080854657516, 61.355544478284486
102, 154.5289557965551, 27.574805538613873, 8.10554720013119, -1.9682427886437477, -43.71959447211292, 5.641034443535099, 48.93119358744672, 34.67551415179008
103, 173.7333549650175, 28.525260706452805, 51.58465961474261, 16.69519216153193, -74.30999871857709, 2.8669542856517705, 95.57350037699867, 2.645196907743662
104, 170.58204649210487, 16.067565043630236, 87.57761305368514, 66.34886378155518, 27.93867489889315, 27.822484778647617, 21.882134806422048, 69.60438321985238
105, 183.9773553871792, 22.576553441291928, 60.548242933322186, 35.77144643183324, -22.14172232096385, 28.314324097556913, 36.446589682758976, 70.90044817239534
106, 107.13199318037805, 22.99649693774063, 74.12413165050985, 70.4147222580053, 43.330004916930115, 65.58859373884755, 11.151586792110052, 28.460396683016302
107, 43.368015778941604, 28.73101070489048, 51.08799300900646, 83.81543407426082, 1.0254064909489955, 51.49516700772844, 33.188315751247224, 84.3072592862558
108, 11.164660595532816, 12.645234827171233, 26.763037371106506, 4.363771598251759, 44.64881855077644, 72.36141548728521, 68.55038815646621, 57.8080634139069
109, 101.74904181933468, 22.639415119648127, 82.98420099722541, -7.611125316971168, -24.792002650785903, 6.456768222886123, 85.21290633330818, 28.271467121879265
110, 109.88763674824571, 24.375404000578733, 39.56173528985886, 32.38821840807055, -14.228792704546064, 71.06068787704682, 29.806897243874612, 87.24055344385796
111, 66.65835678398943, 28.475320849252505, 83.97093882383817, 45.631323581523176, -71.1640239173615, 69.36518219085032, 49.72258181942412, 48.645914712333415
112, 61.13200991021652, 17.16948334690204, 11.71262121946124, 7.675396934967421, 7.703599068898811, 64.05522209567229, 52.139909751339474, 14.155646554293561
113, 102.81889830907708, 29.552222162569052, 47.31285983231137, 105.22235198727239, -2.029963927339381, 69.70065178153637, 77.49429719060082, 89.06676795766838
